timestamp_1,timestamp_2,timestamp_3,TA_1_1_1,RH_1_1_1,PA_1_1_1,WD_1_1_1,P_1_1_1,SWin_1_1_1,SWout_1_1_1,LWin_1_1_1,LWout_1_1_1,SWdif_1_
yyyy-mm-dd,HH,MM,C,%,kPa,degrees,mm,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2
2024-12-07,05,50,7.25 ,95.04 ,99.83 ,180 ,0.00 ,0.00 ,0.00 ,348.28 ,348.25 ,0.00 
2024-12-07,06,00,7.37 ,95.26 ,99.81 ,181 ,0.07 ,0.00 ,0.00 ,348.95 ,348.84 ,0.00 
2024-12-07,06,10,7.45 ,95.48 ,99.78 ,180 ,0.04 ,0.00 ,0.00 ,349.46 ,349.22 ,0.00 
2024-12-07,06,20,7.48 ,95.85 ,99.75 ,179 ,0.10 ,0.00 ,0.00 ,349.52 ,349.38 ,0.00 
2024-12-07,06,30,7.50 ,95.82 ,99.73 ,182 ,0.02 ,0.00 ,0.00 ,349.76 ,349.61 ,0.00 
2024-12-07,06,40,7.63 ,95.47 ,99.70 ,178 ,0.00 ,0.00 ,0.00 ,350.21 ,350.00 ,0.00 
2024-12-07,06,50,7.83 ,94.88 ,99.68 ,183 ,0.00 ,0.00 ,0.00 ,351.01 ,350.79 ,0.00 
2024-12-07,07,00,7.98 ,94.21 ,99.67 ,181 ,0.00 ,0.00 ,0.00 ,351.02 ,351.75 ,0.18 
2024-12-07,07,10,8.17 ,93.54 ,99.64 ,185 ,0.00 ,0.08 ,0.00 ,351.39 ,352.19 ,0.29 
2024-12-07,07,20,8.35 ,92.82 ,99.64 ,187 ,0.00 ,0.42 ,0.00 ,351.38 ,353.10 ,0.61 
2024-12-07,07,30,8.56 ,91.73 ,99.62 ,189 ,0.00 ,0.98 ,0.00 ,351.76 ,353.77 ,1.21 
2024-12-07,07,40,8.76 ,91.30 ,99.61 ,189 ,0.00 ,1.85 ,0.00 ,352.50 ,354.29 ,2.14 
2024-12-07,07,50,8.76 ,91.89 ,99.60 ,186 ,0.00 ,2.32 ,0.00 ,352.96 ,354.54 ,2.55 
2024-12-07,08,00,8.75 ,91.88 ,99.58 ,183 ,0.00 ,4.09 ,0.00 ,353.30 ,354.18 ,4.06 
2024-12-07,08,10,8.74 ,91.72 ,99.56 ,180 ,0.00 ,7.68 ,0.00 ,349.11 ,353.88 ,7.61 
2024-12-07,08,20,8.81 ,91.10 ,99.54 ,177 ,0.00 ,16.03 ,0.05 ,352.63 ,354.93 ,16.15 
2024-12-07,08,30,8.94 ,90.33 ,99.52 ,182 ,0.00 ,23.96 ,1.51 ,346.98 ,354.61 ,22.80 
2024-12-07,08,40,9.04 ,90.21 ,99.49 ,175 ,0.00 ,58.50 ,13.17 ,346.21 ,355.63 ,52.56 
2024-12-07,08,50,8.96 ,90.74 ,99.49 ,178 ,0.00 ,33.62 ,1.99 ,337.26 ,355.03 ,33.01 
2024-12-07,09,00,9.02 ,89.72 ,99.47 ,183 ,0.00 ,72.59 ,14.23 ,338.61 ,356.76 ,72.23 
2024-12-07,09,10,9.08 ,89.39 ,99.44 ,184 ,0.00 ,79.78 ,18.50 ,304.24 ,355.28 ,69.69 
2024-12-07,09,20,9.39 ,87.57 ,99.42 ,187 ,0.00 ,116.11 ,34.29 ,298.81 ,356.91 ,82.51 
2024-12-07,09,30,9.49 ,86.84 ,99.41 ,186 ,0.00 ,138.62 ,45.70 ,282.27 ,356.68 ,72.55 
2024-12-07,09,40,9.66 ,85.82 ,99.40 ,183 ,0.00 ,151.20 ,48.52 ,288.31 ,358.41 ,87.42 
2024-12-07,09,50,9.68 ,85.91 ,99.39 ,186 ,0.00 ,150.69 ,44.87 ,299.16 ,359.16 ,100.71 
2024-12-07,10,00,9.82 ,85.65 ,99.38 ,192 ,0.00 ,151.06 ,44.74 ,296.00 ,359.57 ,98.84 
2024-12-07,10,10,10.13 ,83.46 ,99.37 ,195 ,0.00 ,193.24 ,60.44 ,299.92 ,361.83 ,111.64 
2024-12-07,10,20,10.41 ,81.76 ,99.34 ,199 ,0.00 ,204.34 ,61.46 ,316.60 ,363.62 ,138.38 
2024-12-07,10,30,10.25 ,81.14 ,99.31 ,198 ,0.00 ,123.10 ,29.16 ,312.38 ,360.77 ,106.30 
2024-12-07,10,40,10.35 ,81.48 ,99.30 ,197 ,0.00 ,151.59 ,39.10 ,322.49 ,362.89 ,131.40 
2024-12-07,10,50,10.72 ,79.34 ,99.29 ,195 ,0.00 ,269.52 ,85.02 ,319.02 ,366.77 ,161.22 
2024-12-07,11,00,10.74 ,79.39 ,99.30 ,197 ,0.00 ,214.03 ,60.37 ,337.76 ,366.64 ,186.21 
2024-12-07,11,10,11.04 ,77.64 ,99.28 ,201 ,0.00 ,272.41 ,83.91 ,322.03 ,368.03 ,175.71 
2024-12-07,11,20,10.84 ,76.17 ,99.26 ,197 ,0.00 ,187.29 ,51.45 ,323.22 ,364.83 ,155.90 
2024-12-07,11,30,10.77 ,75.42 ,99.25 ,200 ,0.00 ,157.49 ,41.10 ,336.56 ,364.03 ,143.14 
2024-12-07,11,40,10.85 ,74.51 ,99.23 ,194 ,0.00 ,147.03 ,36.54 ,325.24 ,363.44 ,128.27 
2024-12-07,11,50,10.63 ,74.51 ,99.22 ,195 ,0.00 ,107.48 ,23.78 ,343.17 ,362.49 ,104.33 
2024-12-07,12,00,10.74 ,71.72 ,99.20 ,199 ,0.00 ,164.18 ,46.46 ,341.52 ,363.68 ,130.78 
2024-12-07,12,10,10.96 ,70.90 ,99.20 ,201 ,0.00 ,192.69 ,56.36 ,329.42 ,364.68 ,150.47 
2024-12-07,12,20,10.94 ,69.88 ,99.19 ,197 ,0.00 ,242.92 ,78.17 ,299.33 ,364.93 ,116.51 
2024-12-07,12,30,10.22 ,72.68 ,99.18 ,199 ,0.00 ,83.84 ,15.68 ,291.26 ,357.42 ,75.09 
2024-12-07,12,40,9.79 ,75.48 ,99.16 ,198 ,0.00 ,66.41 ,9.39 ,316.01 ,356.55 ,66.49 
2024-12-07,12,50,9.74 ,75.77 ,99.15 ,218 ,0.01 ,128.55 ,35.36 ,325.78 ,357.88 ,91.51 
2024-12-07,13,00,9.58 ,75.16 ,99.15 ,214 ,0.00 ,230.06 ,78.71 ,290.84 ,359.00 ,86.63 
2024-12-07,13,10,9.08 ,77.80 ,99.14 ,203 ,0.00 ,189.74 ,65.06 ,276.23 ,355.64 ,60.52 
2024-12-07,13,20,9.06 ,78.56 ,99.13 ,204 ,0.00 ,175.52 ,60.60 ,275.47 ,355.08 ,57.17 
2024-12-07,13,30,9.06 ,75.81 ,99.11 ,207 ,0.00 ,98.09 ,27.11 ,279.91 ,352.51 ,56.27 
2024-12-07,13,40,9.14 ,75.82 ,99.10 ,201 ,0.00 ,100.37 ,26.08 ,310.94 ,354.59 ,82.56 
2024-12-07,13,50,9.32 ,76.35 ,99.07 ,182 ,0.00 ,122.97 ,37.26 ,316.66 ,356.48 ,89.52 
2024-12-07,14,00,9.11 ,78.35 ,99.06 ,169 ,0.00 ,74.69 ,14.67 ,310.61 ,353.92 ,74.00 
2024-12-07,14,10,9.17 ,76.32 ,99.07 ,189 ,0.00 ,31.78 ,1.64 ,326.75 ,353.62 ,31.47 
2024-12-07,14,20,8.99 ,77.80 ,99.07 ,206 ,0.00 ,25.13 ,0.97 ,339.93 ,352.70 ,26.29 
2024-12-07,14,30,8.38 ,84.47 ,99.09 ,208 ,0.18 ,14.19 ,0.14 ,348.08 ,350.83 ,16.35 
2024-12-07,14,40,7.95 ,87.71 ,99.10 ,199 ,0.07 ,15.40 ,0.00 ,344.46 ,349.37 ,16.55 
2024-12-07,14,50,7.73 ,87.38 ,99.12 ,208 ,0.08 ,4.52 ,0.00 ,347.42 ,348.66 ,5.87 
2024-12-07,15,00,7.46 ,87.35 ,99.11 ,205 ,0.07 ,6.65 ,0.00 ,344.87 ,347.24 ,8.22 
2024-12-07,15,10,7.44 ,86.03 ,99.10 ,202 ,0.00 ,6.87 ,0.00 ,342.00 ,346.62 ,7.91 
2024-12-07,15,20,7.49 ,85.97 ,99.10 ,196 ,0.00 ,2.87 ,0.00 ,343.57 ,346.84 ,3.75 
2024-12-07,15,30,7.49 ,87.06 ,99.10 ,200 ,0.03 ,0.04 ,0.00 ,345.65 ,347.45 ,0.71 
2024-12-07,15,40,7.25 ,88.39 ,99.10 ,209 ,0.28 ,0.00 ,0.00 ,345.95 ,346.39 ,0.29 
2024-12-07,15,50,7.05 ,89.41 ,99.10 ,206 ,0.30 ,0.00 ,0.00 ,345.45 ,345.96 ,0.09 
2024-12-07,16,00,6.90 ,91.57 ,99.12 ,207 ,0.29 ,0.00 ,0.00 ,345.77 ,345.71 ,0.00 
2024-12-07,16,10,6.75 ,90.58 ,99.12 ,206 ,0.19 ,0.00 ,0.00 ,344.75 ,345.29 ,0.00 
2024-12-07,16,20,6.68 ,89.76 ,99.12 ,194 ,0.15 ,0.00 ,0.00 ,344.33 ,344.34 ,0.00 
2024-12-07,16,30,6.50 ,91.67 ,99.12 ,190 ,0.25 ,0.00 ,0.00 ,343.77 ,344.23 ,0.00 
2024-12-07,16,40,6.45 ,91.10 ,99.11 ,194 ,0.26 ,0.00 ,0.00 ,343.49 ,343.97 ,0.00 
2024-12-07,16,50,6.58 ,89.45 ,99.11 ,196 ,0.18 ,0.00 ,0.00 ,343.28 ,344.04 ,0.00 
2024-12-07,17,00,6.65 ,90.18 ,99.10 ,192 ,0.08 ,0.00 ,0.00 ,343.44 ,344.18 ,0.00 
2024-12-07,17,10,6.69 ,89.89 ,99.10 ,190 ,0.10 ,0.00 ,0.00 ,343.11 ,344.44 ,0.00 
2024-12-07,17,20,6.65 ,89.61 ,99.08 ,191 ,0.05 ,0.00 ,0.00 ,343.44 ,344.25 ,0.00 
2024-12-07,17,30,6.54 ,90.40 ,99.08 ,187 ,0.00 ,0.00 ,0.00 ,343.00 ,343.55 ,0.00 
2024-12-07,17,40,6.48 ,91.64 ,99.08 ,180 ,0.00 ,0.00 ,0.00 ,343.16 ,343.78 ,0.00 
2024-12-07,17,50,6.62 ,91.80 ,99.08 ,178 ,0.00 ,0.00 ,0.00 ,343.64 ,344.49 ,0.00 
2024-12-07,18,00,6.69 ,91.55 ,99.08 ,179 ,0.00 ,0.00 ,0.00 ,344.17 ,345.06 ,0.00 
2024-12-07,18,10,6.76 ,90.58 ,99.07 ,178 ,0.00 ,0.00 ,0.00 ,343.93 ,345.09 ,0.05 
2024-12-07,18,20,6.78 ,91.33 ,99.07 ,176 ,0.03 ,0.00 ,0.00 ,344.26 ,345.21 ,0.00 
2024-12-07,18,30,6.76 ,91.17 ,99.06 ,175 ,0.00 ,0.00 ,0.00 ,344.26 ,345.03 ,0.02 
2024-12-07,18,40,6.69 ,91.41 ,99.06 ,178 ,0.10 ,0.00 ,0.00 ,344.40 ,344.53 ,0.00 
2024-12-07,18,50,6.63 ,92.09 ,99.06 ,174 ,0.28 ,0.00 ,0.00 ,344.11 ,344.78 ,0.00 
2024-12-07,19,00,6.58 ,93.06 ,99.07 ,174 ,0.29 ,0.00 ,0.00 ,344.04 ,344.37 ,0.00 
2024-12-07,19,10,6.54 ,93.39 ,99.06 ,173 ,0.23 ,0.00 ,0.00 ,344.54 ,344.55 ,0.00 
2024-12-07,19,20,6.54 ,94.18 ,99.06 ,168 ,0.06 ,0.00 ,0.00 ,344.77 ,345.17 ,0.00 
2024-12-07,19,30,6.52 ,94.69 ,99.07 ,172 ,0.05 ,0.00 ,0.00 ,344.84 ,344.82 ,0.00 
2024-12-07,19,40,6.48 ,95.74 ,99.07 ,172 ,0.08 ,0.00 ,0.00 ,345.03 ,345.13 ,0.00 
2024-12-07,19,50,6.46 ,95.60 ,99.07 ,171 ,0.58 ,0.00 ,0.00 ,344.92 ,344.59 ,0.00 
2024-12-07,20,00,6.41 ,95.44 ,99.06 ,174 ,0.25 ,0.00 ,0.00 ,344.60 ,344.69 ,0.00 
2024-12-07,20,10,6.38 ,95.32 ,99.06 ,172 ,0.12 ,0.00 ,0.00 ,344.72 ,344.41 ,0.00 
2024-12-07,20,20,6.38 ,95.63 ,99.06 ,172 ,0.10 ,0.00 ,0.00 ,344.40 ,344.63 ,0.00 
2024-12-07,20,30,6.37 ,95.61 ,99.06 ,172 ,0.03 ,0.00 ,0.00 ,344.46 ,344.69 ,0.00 
2024-12-07,20,40,6.37 ,95.23 ,99.06 ,176 ,0.00 ,0.00 ,0.00 ,344.78 ,344.79 ,0.00 
2024-12-07,20,50,6.38 ,95.59 ,99.07 ,175 ,0.00 ,0.00 ,0.00 ,344.26 ,344.27 ,0.00 
2024-12-07,21,00,6.38 ,95.79 ,99.09 ,171 ,0.00 ,0.00 ,0.00 ,344.36 ,344.80 ,0.00 
2024-12-07,21,10,6.38 ,96.03 ,99.09 ,175 ,0.03 ,0.00 ,0.00 ,344.81 ,344.87 ,0.00 
2024-12-07,21,20,6.38 ,96.37 ,99.10 ,180 ,0.02 ,0.00 ,0.00 ,344.58 ,344.97 ,0.00 
2024-12-07,21,30,6.38 ,96.15 ,99.12 ,181 ,0.00 ,0.00 ,0.00 ,344.54 ,344.72 ,0.00 
2024-12-07,21,40,6.34 ,95.62 ,99.12 ,175 ,0.00 ,0.00 ,0.00 ,344.20 ,343.87 ,0.00 
2024-12-07,21,50,6.37 ,95.53 ,99.14 ,177 ,0.00 ,0.00 ,0.00 ,344.35 ,344.16 ,0.00 
2024-12-07,22,00,6.37 ,95.53 ,99.15 ,173 ,0.00 ,0.00 ,0.00 ,344.52 ,344.47 ,0.00 
2024-12-07,22,10,6.42 ,95.28 ,99.16 ,168 ,0.00 ,0.00 ,0.00 ,344.91 ,344.74 ,0.12 
2024-12-07,22,20,6.44 ,95.60 ,99.17 ,167 ,0.00 ,0.00 ,0.00 ,345.11 ,344.92 ,0.00 
2024-12-07,22,30,6.46 ,95.77 ,99.18 ,162 ,0.00 ,0.00 ,0.00 ,344.88 ,344.87 ,0.00 
2024-12-07,22,40,6.46 ,95.77 ,99.19 ,158 ,0.00 ,0.00 ,0.00 ,345.24 ,345.20 ,0.00 
2024-12-07,22,50,6.47 ,95.65 ,99.21 ,152 ,0.00 ,0.00 ,0.00 ,345.20 ,345.21 ,0.00 
2024-12-07,23,00,6.51 ,95.59 ,99.23 ,145 ,0.00 ,0.06 ,0.00 ,345.32 ,345.37 ,0.01 
2024-12-07,23,10,6.51 ,95.03 ,99.24 ,147 ,0.00 ,0.05 ,0.00 ,345.67 ,345.35 ,0.03 
2024-12-07,23,20,6.50 ,94.97 ,99.25 ,153 ,0.00 ,0.02 ,0.00 ,345.24 ,344.82 ,0.02 
2024-12-07,23,30,6.51 ,94.71 ,99.25 ,151 ,0.00 ,0.01 ,0.00 ,345.03 ,344.79 ,0.00 
2024-12-07,23,40,6.54 ,94.89 ,99.26 ,141 ,0.00 ,0.06 ,0.00 ,345.36 ,345.13 ,0.23 
2024-12-07,23,50,6.58 ,94.74 ,99.27 ,139 ,0.00 ,0.11 ,0.00 ,345.78 ,345.83 ,0.29 
2024-12-08,00,00,6.58 ,94.66 ,99.29 ,130 ,0.00 ,0.13 ,0.00 ,345.51 ,345.67 ,0.29 
2024-12-08,00,10,6.59 ,94.44 ,99.32 ,127 ,0.00 ,0.12 ,0.00 ,345.86 ,345.52 ,0.29 
2024-12-08,00,20,6.64 ,94.26 ,99.34 ,129 ,0.00 ,0.11 ,0.00 ,345.74 ,345.63 ,0.29 
2024-12-08,00,30,6.68 ,94.16 ,99.35 ,125 ,0.00 ,0.08 ,0.00 ,346.17 ,345.79 ,0.29 
2024-12-08,00,40,6.71 ,94.22 ,99.38 ,118 ,0.00 ,0.11 ,0.00 ,346.13 ,345.89 ,0.29 
2024-12-08,00,50,6.72 ,94.35 ,99.40 ,110 ,0.00 ,0.07 ,0.00 ,346.14 ,345.87 ,0.29 
2024-12-08,01,00,6.69 ,94.70 ,99.42 ,103 ,0.00 ,0.00 ,0.00 ,346.06 ,345.72 ,0.19 
2024-12-08,01,10,6.62 ,95.37 ,99.43 ,104 ,0.00 ,0.00 ,0.00 ,345.81 ,345.63 ,0.00 
2024-12-08,01,20,6.57 ,95.61 ,99.45 ,99 ,0.00 ,0.00 ,0.00 ,345.51 ,345.53 ,0.00 
2024-12-08,01,30,6.54 ,96.21 ,99.47 ,96 ,0.00 ,0.00 ,0.00 ,345.64 ,345.21 ,0.00 
2024-12-08,01,40,6.51 ,95.98 ,99.50 ,97 ,0.03 ,0.00 ,0.00 ,345.62 ,345.78 ,0.00 
2024-12-08,01,50,6.48 ,95.93 ,99.53 ,92 ,0.00 ,0.00 ,0.00 ,345.81 ,345.39 ,0.00 
2024-12-08,02,00,6.47 ,95.96 ,99.55 ,92 ,0.00 ,0.00 ,0.00 ,345.25 ,345.38 ,0.00 
2024-12-08,02,10,6.46 ,96.27 ,99.58 ,94 ,0.00 ,0.00 ,0.00 ,345.67 ,345.16 ,0.00 
2024-12-08,02,20,6.42 ,96.44 ,99.60 ,93 ,0.00 ,0.00 ,0.00 ,345.59 ,345.13 ,0.00 
2024-12-08,02,30,6.42 ,96.38 ,99.63 ,85 ,0.03 ,0.00 ,0.00 ,345.38 ,345.34 ,0.00 
2024-12-08,02,40,6.42 ,96.35 ,99.64 ,82 ,0.00 ,0.00 ,0.00 ,345.26 ,345.40 ,0.00 
2024-12-08,02,50,6.42 ,95.57 ,99.67 ,78 ,0.00 ,0.00 ,0.00 ,345.32 ,345.23 ,0.00 
2024-12-08,03,00,6.43 ,95.51 ,99.69 ,75 ,0.00 ,0.00 ,0.00 ,345.40 ,345.34 ,0.00 
2024-12-08,03,10,6.43 ,95.46 ,99.71 ,73 ,0.00 ,0.00 ,0.00 ,345.57 ,345.04 ,0.00 
2024-12-08,03,20,6.42 ,95.19 ,99.73 ,80 ,0.00 ,0.00 ,0.00 ,345.18 ,345.10 ,0.00 
2024-12-08,03,30,6.42 ,95.15 ,99.75 ,78 ,0.00 ,0.00 ,0.00 ,345.43 ,344.96 ,0.00 
2024-12-08,03,40,6.42 ,94.71 ,99.77 ,75 ,0.00 ,0.00 ,0.00 ,345.12 ,345.22 ,0.00 
2024-12-08,03,50,6.41 ,95.13 ,99.80 ,62 ,0.00 ,0.00 ,0.00 ,345.17 ,344.90 ,0.00 
2024-12-08,04,00,6.38 ,94.96 ,99.83 ,65 ,0.00 ,0.00 ,0.00 ,344.60 ,345.17 ,0.01 
2024-12-08,04,10,6.38 ,94.49 ,99.85 ,74 ,0.00 ,0.00 ,0.00 ,344.75 ,344.64 ,0.08 
2024-12-08,04,20,6.39 ,94.47 ,99.87 ,69 ,0.00 ,0.00 ,0.00 ,344.90 ,344.82 ,0.03 
2024-12-08,04,30,6.41 ,94.74 ,99.90 ,59 ,0.00 ,0.00 ,0.00 ,344.92 ,344.54 ,0.12 
2024-12-08,04,40,6.42 ,94.67 ,99.93 ,55 ,0.00 ,0.00 ,0.00 ,344.90 ,344.93 ,0.16 
2024-12-08,04,50,6.42 ,94.76 ,99.96 ,52 ,0.00 ,0.00 ,0.00 ,344.77 ,345.06 ,0.24 
2024-12-08,05,00,6.42 ,94.65 ,99.98 ,57 ,0.00 ,0.00 ,0.00 ,344.91 ,344.94 ,0.28 
2024-12-08,05,10,6.42 ,94.80 ,100.01 ,58 ,0.00 ,0.00 ,0.00 ,344.96 ,344.86 ,0.13 
2024-12-08,05,20,6.42 ,94.70 ,100.05 ,57 ,0.00 ,0.00 ,0.00 ,344.81 ,344.82 ,0.13 
2024-12-08,05,30,6.42 ,94.75 ,100.08 ,53 ,0.00 ,0.00 ,0.00 ,345.14 ,344.69 ,0.15 
2024-12-08,05,40,6.42 ,95.21 ,100.11 ,51 ,0.00 ,0.00 ,0.00 ,345.23 ,344.72 ,0.00 
2024-12-08,05,50,6.39 ,95.82 ,100.13 ,57 ,0.00 ,0.00 ,0.00 ,345.11 ,344.82 ,0.00 
2024-12-08,06,00,6.34 ,96.36 ,100.15 ,58 ,0.00 ,0.00 ,0.00 ,344.66 ,344.75 ,0.00 
2024-12-08,06,10,6.30 ,96.90 ,100.18 ,59 ,0.03 ,0.00 ,0.00 ,344.78 ,344.60 ,0.00 
2024-12-08,06,20,6.25 ,96.45 ,100.20 ,56 ,0.00 ,0.00 ,0.00 ,344.55 ,344.85 ,0.00 
2024-12-08,06,30,6.22 ,95.93 ,100.23 ,56 ,0.00 ,0.00 ,0.00 ,344.42 ,344.39 ,0.00 
2024-12-08,06,40,6.20 ,96.00 ,100.26 ,53 ,0.00 ,0.00 ,0.00 ,344.50 ,344.28 ,0.00 
2024-12-08,06,50,6.18 ,95.78 ,100.29 ,56 ,0.00 ,0.00 ,0.00 ,344.39 ,344.06 ,0.00 
2024-12-08,07,00,6.18 ,95.82 ,100.32 ,56 ,0.00 ,0.00 ,0.00 ,344.01 ,344.11 ,0.00 
2024-12-08,07,10,6.19 ,95.62 ,100.35 ,54 ,0.00 ,0.00 ,0.00 ,343.98 ,343.80 ,0.00 
2024-12-08,07,20,6.18 ,95.41 ,100.38 ,52 ,0.03 ,0.00 ,0.00 ,343.84 ,343.55 ,0.33 
2024-12-08,07,30,6.14 ,95.41 ,100.41 ,51 ,0.02 ,0.71 ,0.00 ,343.78 ,343.41 ,1.87 
2024-12-08,07,40,6.14 ,95.53 ,100.44 ,50 ,0.00 ,3.04 ,0.00 ,343.46 ,343.44 ,4.05 
2024-12-08,07,50,6.14 ,96.03 ,100.48 ,50 ,0.03 ,5.58 ,0.00 ,343.60 ,343.71 ,6.60 
2024-12-08,08,00,6.14 ,95.83 ,100.51 ,47 ,0.00 ,14.20 ,0.23 ,344.16 ,344.21 ,15.32 
2024-12-08,08,10,6.17 ,95.16 ,100.53 ,45 ,0.00 ,23.37 ,1.89 ,344.45 ,344.88 ,24.34 
2024-12-08,08,20,6.23 ,95.48 ,100.56 ,41 ,0.00 ,22.99 ,1.80 ,344.65 ,345.21 ,23.97 
2024-12-08,08,30,6.25 ,95.16 ,100.58 ,40 ,0.00 ,28.03 ,2.60 ,344.85 ,345.33 ,29.06 
2024-12-08,08,40,6.28 ,94.01 ,100.61 ,42 ,0.00 ,38.22 ,5.09 ,345.29 ,345.90 ,39.08 
2024-12-08,08,50,6.39 ,93.43 ,100.63 ,40 ,0.00 ,44.57 ,7.31 ,345.98 ,346.41 ,44.84 
2024-12-08,09,00,6.50 ,93.10 ,100.66 ,42 ,0.00 ,58.41 ,10.28 ,346.89 ,347.30 ,59.10 
2024-12-08,09,10,6.58 ,92.71 ,100.69 ,43 ,0.00 ,51.06 ,8.05 ,347.05 ,347.25 ,51.67 
2024-12-08,09,20,6.65 ,92.52 ,100.72 ,41 ,0.00 ,61.18 ,10.38 ,347.23 ,347.24 ,62.40 
2024-12-08,09,30,6.72 ,91.79 ,100.74 ,43 ,0.00 ,71.02 ,13.09 ,347.59 ,347.81 ,72.04 
2024-12-08,09,40,6.85 ,91.69 ,100.76 ,38 ,0.00 ,80.27 ,15.47 ,348.19 ,348.85 ,81.22 
2024-12-08,09,50,6.87 ,91.39 ,100.79 ,45 ,0.00 ,76.81 ,13.43 ,348.72 ,349.10 ,77.43 
2024-12-08,10,00,6.87 ,90.98 ,100.82 ,44 ,0.00 ,62.67 ,9.36 ,348.20 ,348.10 ,63.12 
2024-12-08,10,10,6.85 ,90.90 ,100.84 ,39 ,0.00 ,44.34 ,4.92 ,347.86 ,347.30 ,44.65 
2024-12-08,10,20,6.82 ,91.10 ,100.86 ,39 ,0.00 ,52.07 ,6.86 ,347.63 ,347.39 ,53.05 
2024-12-08,10,30,6.85 ,90.42 ,100.88 ,36 ,0.00 ,63.93 ,9.98 ,347.97 ,348.12 ,64.37 
2024-12-08,10,40,6.87 ,90.14 ,100.89 ,36 ,0.00 ,61.21 ,9.71 ,347.98 ,347.55 ,62.01 
2024-12-08,10,50,6.91 ,90.15 ,100.90 ,35 ,0.00 ,72.77 ,12.32 ,348.30 ,348.23 ,73.59 
2024-12-08,11,00,6.96 ,89.78 ,100.93 ,37 ,0.00 ,75.86 ,12.87 ,348.61 ,348.68 ,76.65 
2024-12-08,11,10,7.04 ,89.73 ,100.94 ,35 ,0.00 ,86.24 ,15.11 ,348.97 ,349.19 ,86.81 
2024-12-08,11,20,7.12 ,89.29 ,100.97 ,33 ,0.00 ,98.38 ,18.33 ,349.64 ,350.41 ,99.05 
2024-12-08,11,30,7.23 ,89.39 ,100.99 ,35 ,0.00 ,112.41 ,21.88 ,350.38 ,351.29 ,112.55 
2024-12-08,11,40,7.22 ,88.27 ,101.00 ,30 ,0.00 ,93.65 ,16.69 ,350.50 ,350.45 ,93.75 
2024-12-08,11,50,7.24 ,87.82 ,101.02 ,34 ,0.00 ,105.38 ,20.15 ,350.22 ,350.46 ,105.66 
2024-12-08,12,00,7.30 ,87.61 ,101.04 ,30 ,0.00 ,94.81 ,17.96 ,350.55 ,350.70 ,94.89 
2024-12-08,12,10,7.38 ,87.49 ,101.05 ,37 ,0.00 ,86.60 ,15.75 ,350.98 ,350.84 ,86.89 
2024-12-08,12,20,7.46 ,87.59 ,101.07 ,34 ,0.00 ,75.72 ,13.09 ,351.02 ,350.88 ,75.78 
2024-12-08,12,30,7.50 ,87.17 ,101.09 ,33 ,0.00 ,70.29 ,11.43 ,351.09 ,350.58 ,70.49 
2024-12-08,12,40,7.41 ,87.03 ,101.11 ,39 ,0.00 ,62.89 ,9.60 ,350.30 ,349.80 ,63.21 
2024-12-08,12,50,7.40 ,87.56 ,101.14 ,39 ,0.00 ,58.48 ,8.57 ,350.41 ,349.64 ,58.65 
2024-12-08,13,00,7.33 ,87.23 ,101.16 ,42 ,0.00 ,60.16 ,9.06 ,349.94 ,349.27 ,60.48 
2024-12-08,13,10,7.33 ,87.26 ,101.17 ,46 ,0.00 ,65.78 ,10.88 ,350.12 ,349.90 ,66.20 
